cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
230 نال,اسس قواعد البيانات,12452,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  04:00 م - 04:50 م'],['  0160 31 1 A 009'],---,---,---,محفوظ سعيد علي محمد
230 نال,اسس قواعد البيانات,14055,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 060'],3,01:00 م - 04:00 م,1443-11-01,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
230 نال,اسس قواعد البيانات,14056,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 01:50 م'],['  0160 31 1 A 024'],---,---,---,فتوح عبده مقبل القرشي
230 نال,اسس قواعد البيانات,35583,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 022', '  0160 31 1 A 022']",3,01:00 م - 04:00 م,1443-11-01,يزيد ابراهيم عبدالعزيز العبدالكريم
230 نال,اسس قواعد البيانات,35584,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 020'],---,---,---,وليد بن هلال ملفي الجابر الحربي
230 نال,اسس قواعد البيانات,64230,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 02:50 م', '  02:00 م - 02:50 م']","['  0160 31 1 A 009', '  0160 31 1 A 009']",3,01:00 م - 04:00 م,1443-11-01,مراد بن شيخ
230 نال,اسس قواعد البيانات,64231,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 01:50 م'],['  0160 31 1 A 009'],---,---,---,وليد بن هلال ملفي الجابر الحربي
230 نال,اسس قواعد البيانات,71651,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 011', '  0160 31 1 A 011']",3,01:00 م - 04:00 م,1443-11-01,يزيد ابراهيم عبدالعزيز العبدالكريم
230 نال,اسس قواعد البيانات,71652,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 023'],---,---,---,مراد بن شيخ
230 نال,اسس قواعد البيانات,73344,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 036'],3,01:00 م - 04:00 م,1443-11-01,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
230 نال,اسس قواعد البيانات,73345,تمارين,,الرياض- طلاب,مغلقة,['4'],['  04:00 م - 04:50 م'],['  0160 31 1 A 022'],---,---,---,مراد بن شيخ
104 فيز,فيزياء عامه (2),20404,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 B 024'],5,01:00 م - 04:00 م,1443-11-03,سيف مبخوت حمود قايد
104 فيز,فيزياء عامه (2),53391,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,سلطان سعيد عبدالله الزهراني
104 فيز,فيزياء عامه (2),74099,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالمجيد عبدالرحمن عبدالعزيز الشميمري
104 فيز,فيزياء عامه (2),20406,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 G A 142'],5,01:00 م - 04:00 م,1443-11-03,صالح عبدالرحمن محمد السلمان
104 فيز,فيزياء عامه (2),53392,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,زبن الله محمد عايض العيزري
104 فيز,فيزياء عامه (2),74100,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),20408,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 A 101'],5,01:00 م - 04:00 م,1443-11-03,عبدالله عبدالرحمن ابراهيم البسام
104 فيز,فيزياء عامه (2),74101,عملي,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,خالد ناصر سليمان المصبح
104 فيز,فيزياء عامه (2),53393,عملي,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20410,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 A 102'],5,01:00 م - 04:00 م,1443-11-03,محمد احمد عبداللطيف ابداح
104 فيز,فيزياء عامه (2),20411,عملي,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 04:50 م'],[' '],---,---,---,خالد ناصر سليمان المصبح
104 فيز,فيزياء عامه (2),74102,عملي,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 04:50 م'],[' '],---,---,---,نواف محمد علي الطاسان
104 فيز,فيزياء عامه (2),20416,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 A 075'],5,01:00 م - 04:00 م,1443-11-03,ايمن محمد حمد السماعيل
104 فيز,فيزياء عامه (2),20417,عملي,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],[' '],---,---,---,شاهد محمود رامي شودري عبدول
104 فيز,فيزياء عامه (2),74103,عملي,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),20418,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 B 026'],5,01:00 م - 04:00 م,1443-11-03,صالح عبدالرحمن محمد السلمان
104 فيز,فيزياء عامه (2),74104,عملي,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,نياز احمد مظهر
104 فيز,فيزياء عامه (2),20419,عملي,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,شاهد محمود رامي شودري عبدول
104 فيز,فيزياء عامه (2),20420,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 A 018'],5,01:00 م - 04:00 م,1443-11-03,سيف مبخوت حمود قايد
104 فيز,فيزياء عامه (2),20421,عملي,,الرياض- طلاب,مفتوحة,['1'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),74105,عملي,,الرياض- طلاب,مفتوحة,['1'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,احمد محمد احمد سجيع
104 فيز,فيزياء عامه (2),20422,محاضرة,4,الرياض- طلاب,مغلقة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0140 04 1 A 111', '  0140 04 1 A 111']",5,01:00 م - 04:00 م,1443-11-03,عبدالله محارب سيحان الظفيري
104 فيز,فيزياء عامه (2),20423,عملي,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,نواف محمد علي الطاسان
104 فيز,فيزياء عامه (2),74106,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,عبدالمجيد عبدالرحمن عبدالعزيز الشميمري
104 فيز,فيزياء عامه (2),20425,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 045/1'],5,01:00 م - 04:00 م,1443-11-03,صالح عبدالرحمن محمد السلمان
104 فيز,فيزياء عامه (2),20426,عملي,,الرياض- طلاب,مغلقة,['1'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,شاهد محمود رامي شودري عبدول
104 فيز,فيزياء عامه (2),74107,عملي,,الرياض- طلاب,مغلقة,['1'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),20427,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 102'],5,01:00 م - 04:00 م,1443-11-03,ابراهيم العاقب محمد على
104 فيز,فيزياء عامه (2),74108,عملي,,الرياض- طلاب,مفتوحة,['1'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20428,عملي,,الرياض- طلاب,مفتوحة,['1'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20575,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 028'],5,01:00 م - 04:00 م,1443-11-03,ايمن محمد حمد السماعيل
104 فيز,فيزياء عامه (2),20576,عملي,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),74109,عملي,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20577,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 022'],5,01:00 م - 04:00 م,1443-11-03,شاهد محمود رامي شودري عبدول
104 فيز,فيزياء عامه (2),20578,عملي,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),74110,عملي,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20579,محاضرة,4,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 01:50 م', '  01:00 م - 02:50 م']","['  0140 04 1 B 049', '  0140 04 1 B 049']",5,01:00 م - 04:00 م,1443-11-03,عمر حامد محمد عبدالقادر
104 فيز,فيزياء عامه (2),20580,عملي,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],[' '],---,---,---,خالد ناصر سليمان المصبح
104 فيز,فيزياء عامه (2),74111,عملي,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],[' '],---,---,---,حمود عبدالغني أحمد قاسم
104 فيز,فيزياء عامه (2),20585,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  03:00 م - 03:50 م'],['  0140 04 1 B 045/1'],5,01:00 م - 04:00 م,1443-11-03,احمد محمد النجار
104 فيز,فيزياء عامه (2),74113,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),20586,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد محمد احمد سجيع
104 فيز,فيزياء عامه (2),32363,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 B 049'],5,01:00 م - 04:00 م,1443-11-03,ايمن محمد حمد السماعيل
104 فيز,فيزياء عامه (2),32364,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,نياز احمد مظهر
104 فيز,فيزياء عامه (2),74114,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,محمد ممدوح أحمد عثمان
104 فيز,فيزياء عامه (2),32365,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  04:00 م - 04:50 م'],['  0140 04 1 B 045/1'],5,01:00 م - 04:00 م,1443-11-03,احمد محمد النجار
104 فيز,فيزياء عامه (2),32366,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالمجيد عبدالرحمن عبدالعزيز الشميمري
104 فيز,فيزياء عامه (2),74115,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,محمد ممدوح أحمد عثمان
104 فيز,فيزياء عامه (2),35946,محاضرة,4,الرياض- طلاب,مغلقة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0140 04 1 B 022', '  0140 04 1 B 022']",5,01:00 م - 04:00 م,1443-11-03,عمر حامد محمد عبدالقادر
104 فيز,فيزياء عامه (2),74116,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,خالد ناصر سليمان المصبح
104 فيز,فيزياء عامه (2),35947,عملي,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),35948,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 B 028'],5,01:00 م - 04:00 م,1443-11-03,سيف مبخوت حمود قايد
104 فيز,فيزياء عامه (2),35949,عملي,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,سلطان سعيد عبدالله الزهراني
104 فيز,فيزياء عامه (2),74117,عملي,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),35950,محاضرة,4,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 01:50 م', '  01:00 م - 02:50 م']","['  0140 04 1 B 041', '  0140 04 1 B 041']",5,01:00 م - 04:00 م,1443-11-03,عبدالله محارب سيحان الظفيري
104 فيز,فيزياء عامه (2),74118,عملي,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,نواف محمد علي الطاسان
104 فيز,فيزياء عامه (2),53394,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],[' '],---,---,---,محمد ممدوح أحمد عثمان
104 فيز,فيزياء عامه (2),36018,محاضرة,4,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 09:50 ص', '  09:00 ص - 09:50 ص']","['  0140 04 1 B 013', '  0140 04 1 B 013']",5,01:00 م - 04:00 م,1443-11-03,هشام عبدالعزيز ابراهيم الهدلق
104 فيز,فيزياء عامه (2),74119,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),36019,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,زبن الله محمد عايض العيزري
104 فيز,فيزياء عامه (2),65628,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 A 095'],5,01:00 م - 04:00 م,1443-11-03,محمد عبدالله محمد ابو الريش
104 فيز,فيزياء عامه (2),74121,عملي,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,خالد ناصر سليمان المصبح
104 فيز,فيزياء عامه (2),65629,عملي,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,نواف محمد علي الطاسان
104 فيز,فيزياء عامه (2),67327,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 A 096'],5,01:00 م - 04:00 م,1443-11-03,محمد عبدالله محمد ابو الريش
104 فيز,فيزياء عامه (2),74122,عملي,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],[' '],---,---,---,حمود عبدالغني أحمد قاسم
104 فيز,فيزياء عامه (2),67328,عملي,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),67329,محاضرة,4,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 01:50 م', '  01:00 م - 02:50 م']","['  0140 04 1 A 033', '  0140 04 1 A 033']",5,01:00 م - 04:00 م,1443-11-03,هشام عبدالعزيز ابراهيم الهدلق
104 فيز,فيزياء عامه (2),74123,عملي,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
104 فيز,فيزياء عامه (2),67330,عملي,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],[' '],---,---,---,زبن الله محمد عايض العيزري
151 ريض,الرياضيات المحددة,20547,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 001'],2,08:00 ص - 11:00 ص,1443-11-14,عبداللطيف لعراجى
151 ريض,الرياضيات المحددة,20548,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],['  0140 04 1 A 097'],---,---,---,لم يحدد من الكلية
151 ريض,الرياضيات المحددة,20549,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 A 072'],2,08:00 ص - 11:00 ص,1443-11-14,عبداللطيف لعراجى
151 ريض,الرياضيات المحددة,20550,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 04 1 A 074'],---,---,---,مالك عبدالرحمن زين العابدين
151 ريض,الرياضيات المحددة,20551,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 011'],2,08:00 ص - 11:00 ص,1443-11-14,المنصف بن سالم بوعزيز
151 ريض,الرياضيات المحددة,20552,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],['  0140 04 1 A 073'],---,---,---,مالك عبدالرحمن زين العابدين
151 ريض,الرياضيات المحددة,32341,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 A 008'],2,08:00 ص - 11:00 ص,1443-11-14,المنصف بن سالم بوعزيز
151 ريض,الرياضيات المحددة,32342,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 A 072'],---,---,---,لم يحدد من الكلية
151 ريض,الرياضيات المحددة,32343,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 033', '  0160 31 1 A 033']",2,08:00 ص - 11:00 ص,1443-11-14,لم يحدد من الكلية
151 ريض,الرياضيات المحددة,32344,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
151 ريض,الرياضيات المحددة,32345,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 011'],2,08:00 ص - 11:00 ص,1443-11-14,المنصف بن سالم بوعزيز
151 ريض,الرياضيات المحددة,32346,تمارين,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 A 072'],---,---,---,مالك عبدالرحمن زين العابدين
244 ريض,الجبر الخطي,5577,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],[' '],1,08:00 ص - 11:00 ص,1443-11-06,لم يحدد من الكلية
244 ريض,الجبر الخطي,5578,تمارين,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],[' '],---,---,---,لم يحدد من الكلية
244 ريض,الجبر الخطي,13702,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 A 075'],1,08:00 ص - 11:00 ص,1443-11-06,منصور علي عبدالله اليزيدي
244 ريض,الجبر الخطي,13703,تمارين,,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],['  0140 04 1 B 022'],---,---,---,عبدالله ناصر عبدالله بن عنيق
244 ريض,الجبر الخطي,20555,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 036'],1,08:00 ص - 11:00 ص,1443-11-06,محمد البوصيرى محمد جلالي
244 ريض,الجبر الخطي,20556,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 B 041'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,20557,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 B 022'],1,08:00 ص - 11:00 ص,1443-11-06,خالد حمد عبدالله الشعلان
244 ريض,الجبر الخطي,20558,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 A 111'],---,---,---,عبدالله ناصر عبدالله بن عنيق
244 ريض,الجبر الخطي,20561,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 A 033'],1,08:00 ص - 11:00 ص,1443-11-06,فداء ابراهيم
244 ريض,الجبر الخطي,20562,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 04:50 م'],['  0140 04 1 A 075'],---,---,---,انور جميل عبدالعزيز النجار
244 ريض,الجبر الخطي,20565,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 B 045/1'],1,08:00 ص - 11:00 ص,1443-11-06,خالد حمد عبدالله الشعلان
244 ريض,الجبر الخطي,20566,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 B 027'],---,---,---,ابراهيم عبدالله محمد الدويغري
244 ريض,الجبر الخطي,20569,محاضرة,3,الرياض- طلاب,مفتوحة,"['5', '1 3']","['  01:00 م - 01:50 م', '  01:00 م - 01:50 م']","['  0140 04 1 B 021', '  0140 04 1 B 022']",1,08:00 ص - 11:00 ص,1443-11-06,فتحي بن محمد بوزفور
244 ريض,الجبر الخطي,20570,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0140 04 1 A 113'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,34767,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 B 023'],1,08:00 ص - 11:00 ص,1443-11-06,احمد حميد شراري
244 ريض,الجبر الخطي,34768,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0140 04 1 A 113'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,37839,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 009'],1,08:00 ص - 11:00 ص,1443-11-06,محمد البوصيرى محمد جلالي
244 ريض,الجبر الخطي,37840,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 04 1 A 100'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,42466,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 018'],1,08:00 ص - 11:00 ص,1443-11-06,برهان بن سالم الحلواني
244 ريض,الجبر الخطي,42467,تمارين,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0140 04 1 B 027'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,48388,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 G A 142'],1,08:00 ص - 11:00 ص,1443-11-06,تركى محمد عبدالله السريهيد
244 ريض,الجبر الخطي,48389,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 A 096'],---,---,---,عاطف محمود محمد على
244 ريض,الجبر الخطي,80978,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 A 101'],---,---,---,لم يحدد من الكلية
244 ريض,الجبر الخطي,50634,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  02:00 م - 02:50 م'],['  0140 04 1 B 024'],1,08:00 ص - 11:00 ص,1443-11-06,فتحي بن محمد بوزفور
244 ريض,الجبر الخطي,50635,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0140 04 1 B 024'],---,---,---,ابراهيم عبدالله محمد الدويغري
244 ريض,الجبر الخطي,64541,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  02:00 م - 02:50 م'],['  0160 31 1 B 091'],1,08:00 ص - 11:00 ص,1443-11-06,اخلاق احمد سديقي اشتياق احمد سديقي
244 ريض,الجبر الخطي,64542,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],['  0140 04 1 A 074'],---,---,---,عبدالله ناصر عبدالله بن عنيق
244 ريض,الجبر الخطي,64547,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 050'],1,08:00 ص - 11:00 ص,1443-11-06,شايع وقيان زيد الدوسري
244 ريض,الجبر الخطي,64548,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 A 071'],---,---,---,سامي حميد عبدالله سيف
244 ريض,الجبر الخطي,64557,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 024'],1,08:00 ص - 11:00 ص,1443-11-06,اخلاق احمد سديقي اشتياق احمد سديقي
244 ريض,الجبر الخطي,64558,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],['  0140 04 1 A 097'],---,---,---,انور جميل عبدالعزيز النجار
244 ريض,الجبر الخطي,64559,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0160 31 1 A 041'],1,08:00 ص - 11:00 ص,1443-11-06,اخلاق احمد سديقي اشتياق احمد سديقي
244 ريض,الجبر الخطي,64560,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],['  0140 04 1 A 097'],---,---,---,عبدالله ناصر عبدالله بن عنيق
244 ريض,الجبر الخطي,67265,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 111'],1,08:00 ص - 11:00 ص,1443-11-06,فتحي بن محمد بوزفور
244 ريض,الجبر الخطي,67266,تمارين,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],['  0140 04 1 A 111'],---,---,---,ابراهيم عبدالله محمد الدويغري
244 ريض,الجبر الخطي,80544,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 A 077'],1,08:00 ص - 11:00 ص,1443-11-06,فداء ابراهيم
244 ريض,الجبر الخطي,80545,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 04:50 م'],['  0140 04 1 A 109'],---,---,---,ابراهيم عبدالله محمد الدويغري
