cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
103 فيز,فيزياء عامة (1),74096,عملي,,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],[' '],---,---,---,ممدوح جميل عبدالرحيم الجعافرة
203 ريض,حساب التفاضل والتكامل,5487,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 095'],4,08:00 ص - 11:00 ص,1443-11-09,زيد الهاشمي الحجاج
203 ريض,حساب التفاضل والتكامل,5490,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 A 095'],---,---,---,محمد عبدالسميع حسين محمد
203 ريض,حساب التفاضل والتكامل,5491,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 B 022'],4,08:00 ص - 11:00 ص,1443-11-09,فداء ابراهيم
203 ريض,حساب التفاضل والتكامل,5494,تمارين,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],['  0140 04 1 B 045/1'],---,---,---,حازم حسين حفناوي حسين
203 ريض,حساب التفاضل والتكامل,5503,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0140 04 1 A 075', '  0140 04 1 A 075']",4,08:00 ص - 11:00 ص,1443-11-09,محفوظ عالم
203 ريض,حساب التفاضل والتكامل,5509,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0140 04 1 A 113'],---,---,---,محمد عبدالسميع حسين محمد
203 ريض,حساب التفاضل والتكامل,15829,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 G A 148'],4,08:00 ص - 11:00 ص,1443-11-09,شايع وقيان زيد الدوسري
203 ريض,حساب التفاضل والتكامل,15830,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],['  0140 04 1 B 023'],---,---,---,موسى رحمه جادالله عجال
203 ريض,حساب التفاضل والتكامل,80976,تمارين,,الرياض- طلاب,مغلقة,['1'],['  01:00 م - 02:50 م'],['  0140 04 1 A 073'],---,---,---,خالد احمد محمود طنش
203 ريض,حساب التفاضل والتكامل,20446,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 076'],4,08:00 ص - 11:00 ص,1443-11-09,المنجى احمد سالم بلال
203 ريض,حساب التفاضل والتكامل,20447,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 B 045/1'],---,---,---,خالد احمد محمود طنش
203 ريض,حساب التفاضل والتكامل,20448,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0140 04 G A 148'],4,08:00 ص - 11:00 ص,1443-11-09,محفوظ عالم
203 ريض,حساب التفاضل والتكامل,20449,تمارين,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0140 04 G A 148'],---,---,---,حازم حسين حفناوي حسين
203 ريض,حساب التفاضل والتكامل,20450,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  02:00 م - 02:50 م'],['  0140 04 1 A 111'],4,08:00 ص - 11:00 ص,1443-11-09,فداء ابراهيم
203 ريض,حساب التفاضل والتكامل,20451,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],['  0140 04 1 B 024'],---,---,---,خالد احمد محمود طنش
203 ريض,حساب التفاضل والتكامل,20452,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  02:00 م - 02:50 م'],['  0140 04 1 A 096'],4,08:00 ص - 11:00 ص,1443-11-09,محفوظ عالم
203 ريض,حساب التفاضل والتكامل,20453,تمارين,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 B 024'],---,---,---,عبدالعظيم حامد محمد يعقوب
203 ريض,حساب التفاضل والتكامل,20454,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 B 023'],4,08:00 ص - 11:00 ص,1443-11-09,ايمن عبدالرحمان بن عميرة
203 ريض,حساب التفاضل والتكامل,20455,تمارين,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 A 113'],---,---,---,خالد ابراهيم احمد نوار
203 ريض,حساب التفاضل والتكامل,20456,محاضرة,3,الرياض- طلاب,مغلقة,"['1 3', '5']","['  11:00 ص - 11:50 ص', '  11:00 ص - 11:50 ص']","['  0140 04 1 A 111', '  0140 04 1 B 026']",4,08:00 ص - 11:00 ص,1443-11-09,مباريز غارييف
203 ريض,حساب التفاضل والتكامل,20457,تمارين,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 A 097'],---,---,---,موسى رحمه جادالله عجال
203 ريض,حساب التفاضل والتكامل,20459,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 04 1 B 027'],4,08:00 ص - 11:00 ص,1443-11-09,ايمن عبدالرحمان بن عميرة
203 ريض,حساب التفاضل والتكامل,20460,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 02:50 م'],['  0140 04 1 B 023'],---,---,---,خالد احمد محمود طنش
203 ريض,حساب التفاضل والتكامل,47859,محاضرة,3,الرياض- طلاب,مغلقة,"['3', '1 5']","['  10:00 ص - 10:50 ص', '  10:00 ص - 10:50 ص']","['  0140 04 G A 142', '  0140 04 G A 148']",4,08:00 ص - 11:00 ص,1443-11-09,تي ام جي احسان الله جوشيدين
203 ريض,حساب التفاضل والتكامل,47860,تمارين,,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],['  0140 04 1 B 040'],---,---,---,خالد ابراهيم احمد نوار
203 ريض,حساب التفاضل والتكامل,47863,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0140 04 1 B 013', '  0140 04 1 B 013']",4,08:00 ص - 11:00 ص,1443-11-09,زيد الهاشمي الحجاج
203 ريض,حساب التفاضل والتكامل,47864,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0140 04 1 B 048'],---,---,---,موسى رحمه جادالله عجال
203 ريض,حساب التفاضل والتكامل,79228,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 B 045/1'],4,08:00 ص - 11:00 ص,1443-11-09,محفوظ عالم
203 ريض,حساب التفاضل والتكامل,79229,تمارين,,الرياض- طلاب,مغلقة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 A 075'],---,---,---,خالد احمد محمود طنش
203 ريض,حساب التفاضل والتكامل,79760,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 04 1 A 096'],4,08:00 ص - 11:00 ص,1443-11-09,شريف صادق دشموخ
203 ريض,حساب التفاضل والتكامل,79761,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 04:50 م'],['  0140 04 1 A 111'],---,---,---,محمد عبدالسميع حسين محمد
201 كهر,اساسيات الدوائر الكهربائية,13064,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0145 03 1 C 005'],3,08:00 ص - 11:00 ص,1443-11-08,انس عبدالله صالح الحصين
201 كهر,اساسيات الدوائر الكهربائية,13065,تمارين,,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 01:50 م'],['  0145 03 1 C 023'],---,---,---,ابراهيم فهد عبدالله التركي
201 كهر,اساسيات الدوائر الكهربائية,37044,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0145 03 1 C 004'],3,08:00 ص - 11:00 ص,1443-11-08,على محمد عايض الشعشاعى البيشى
201 كهر,اساسيات الدوائر الكهربائية,37045,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 01:50 م'],['  0145 03 1 C 004'],---,---,---,ابراهيم فهد عبدالله التركي
201 كهر,اساسيات الدوائر الكهربائية,77982,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0145 03 1 C 003', '  0145 03 1 C 003']",3,08:00 ص - 11:00 ص,1443-11-08,محمد صالح ابراهيم آل الشيخ
201 كهر,اساسيات الدوائر الكهربائية,77983,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 10:00 ص'],['  0145 03 1 C 003'],---,---,---,ابراهيم فهد عبدالله التركي
101 كيم,كيمياء عامة (1),20148,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  12:00 م - 12:50 م'],['  0140 05 1 B 047'],1,08:00 ص - 11:00 ص,1443-11-06,احمد عبدالكريم عبدالله الصالح
101 كيم,كيمياء عامة (1),20149,عملي,,الرياض- طلاب,مفتوحة,['1'],['  03:00 م - 04:50 م'],['  0140 05 1 A 022'],---,---,---,عمر احمد بنيان العنزي
101 كيم,كيمياء عامة (1),72252,عملي,,الرياض- طلاب,مفتوحة,['1'],['  05:00 م - 06:50 م'],['  0140 05 1 A 024'],---,---,---,عمر احمد بنيان العنزي
101 كيح,كيمياء حيوية عامة,4165,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 05 1 B 009'],5,08:00 ص - 11:00 ص,1443-11-17,محمد سعد محمد داود
101 كيح,كيمياء حيوية عامة,4168,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],['  0140 05 G A 018'],---,---,---,مرتضى محي الدين
101 كيح,كيمياء حيوية عامة,72819,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
101 كيح,كيمياء حيوية عامة,8142,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0140 05 1 B 013'],5,08:00 ص - 11:00 ص,1443-11-17,عبدالعزيز محمد عبدالرحمن العمرى
101 كيح,كيمياء حيوية عامة,8143,عملي,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 09:50 ص'],['  0140 05 G A 020'],---,---,---,مرتضى محي الدين
101 كيح,كيمياء حيوية عامة,72820,عملي,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],[' '],---,---,---,سعد فهد عبدالله القحطاني
101 كيح,كيمياء حيوية عامة,36931,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 05 1 A 079'],5,08:00 ص - 11:00 ص,1443-11-17,منصور خليل محمد غطاشه
101 كيح,كيمياء حيوية عامة,72821,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,رياض بن عبد الله عوض الله الرحيمي المطيري
101 كيح,كيمياء حيوية عامة,36932,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,منصور بن خليل بن محمد المغربي
101 كيح,كيمياء حيوية عامة,37740,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0140 05 1 B 011'],5,08:00 ص - 11:00 ص,1443-11-17,محمد سمير عبدالعزيز الربع
101 كيح,كيمياء حيوية عامة,37741,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,سعد فهد عبدالله القحطاني
101 كيح,كيمياء حيوية عامة,72822,عملي,,الرياض- طلاب,مفتوحة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,رياض بن عبد الله عوض الله الرحيمي المطيري
230 نال,اسس قواعد البيانات,12451,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 022'],3,01:00 م - 04:00 م,1443-11-01,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
230 نال,اسس قواعد البيانات,12452,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  04:00 م - 04:50 م'],['  0160 31 1 A 009'],---,---,---,محفوظ سعيد علي محمد
230 نال,اسس قواعد البيانات,14055,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 060'],3,01:00 م - 04:00 م,1443-11-01,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
230 نال,اسس قواعد البيانات,14056,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 01:50 م'],['  0160 31 1 A 024'],---,---,---,فتوح عبده مقبل القرشي
230 نال,اسس قواعد البيانات,35583,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 022', '  0160 31 1 A 022']",3,01:00 م - 04:00 م,1443-11-01,يزيد ابراهيم عبدالعزيز العبدالكريم
230 نال,اسس قواعد البيانات,35584,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 020'],---,---,---,وليد بن هلال ملفي الجابر الحربي
230 نال,اسس قواعد البيانات,64230,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 02:50 م', '  02:00 م - 02:50 م']","['  0160 31 1 A 009', '  0160 31 1 A 009']",3,01:00 م - 04:00 م,1443-11-01,مراد بن شيخ
230 نال,اسس قواعد البيانات,64231,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 01:50 م'],['  0160 31 1 A 009'],---,---,---,وليد بن هلال ملفي الجابر الحربي
230 نال,اسس قواعد البيانات,71651,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 011', '  0160 31 1 A 011']",3,01:00 م - 04:00 م,1443-11-01,يزيد ابراهيم عبدالعزيز العبدالكريم
230 نال,اسس قواعد البيانات,71652,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 023'],---,---,---,مراد بن شيخ
230 نال,اسس قواعد البيانات,73344,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 036'],3,01:00 م - 04:00 م,1443-11-01,عبدالعزيز عبدالرحمن عبدالعزيز الهدلق
230 نال,اسس قواعد البيانات,73345,تمارين,,الرياض- طلاب,مغلقة,['4'],['  04:00 م - 04:50 م'],['  0160 31 1 A 022'],---,---,---,مراد بن شيخ
104 فيز,فيزياء عامه (2),20404,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 1 B 024'],5,01:00 م - 04:00 م,1443-11-03,سيف مبخوت حمود قايد
104 فيز,فيزياء عامه (2),53391,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,سلطان سعيد عبدالله الزهراني
104 فيز,فيزياء عامه (2),74099,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],[' '],---,---,---,عبدالمجيد عبدالرحمن عبدالعزيز الشميمري
104 فيز,فيزياء عامه (2),20406,محاضرة,4,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0140 04 G A 142'],5,01:00 م - 04:00 م,1443-11-03,صالح عبدالرحمن محمد السلمان
104 فيز,فيزياء عامه (2),53392,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,زبن الله محمد عايض العيزري
104 فيز,فيزياء عامه (2),74100,عملي,,الرياض- طلاب,مغلقة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,احمد احمد ابراهيم عبدالله
104 فيز,فيزياء عامه (2),20408,محاضرة,4,الرياض- طلاب,مفتوحة,['1 3 5'],['  01:00 م - 01:50 م'],['  0140 04 1 A 101'],5,01:00 م - 04:00 م,1443-11-03,عبدالله عبدالرحمن ابراهيم البسام
104 فيز,فيزياء عامه (2),53393,عملي,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
